species,Longitude,Latitude,Elevation_ft,Date,ppt_in,tmean_F
HEMU3,-105.04,38.96,8278,1994-06,1.85,59.3
HEMU3,-105.04,38.96,8278,1994-07,1.32,59.8
HEMU3,-105.04,38.96,8278,1994-08,5.65,60.7
HEMU3,-105.04,38.96,8278,1994-09,1.42,50.3
HEMU3,-105.04,38.96,8278,1994-10,2.1,40.9
HEMU3,-105.04,38.96,8278,1994-11,0.76,27.7
HEMU3,-105.04,38.96,8278,1994-12,0.29,26.6
HEMU3,-105.04,38.96,8278,1995-01,0.42,23.1
HEMU3,-105.04,38.96,8278,1995-02,0.8,28.8
HEMU3,-105.04,38.96,8278,1995-03,2.16,30
HEMU3,-105.04,38.96,8278,1995-04,4.72,33.3
HEMU3,-105.04,38.96,8278,1995-05,5.97,41.6
HEMU3,-105.04,38.96,8278,1995-06,4.2,52.1
HEMU3,-105.04,38.96,8278,1995-07,3.85,56.8
HEMU3,-105.04,38.96,8278,1995-08,3.2,60.1
HEMU3,-105.04,38.96,8278,1995-09,2.71,51.4
HEMU3,-105.04,38.96,8278,1995-10,0.46,39.5
HEMU3,-105.04,38.96,8278,1995-11,0.51,33.6
HEMU3,-105.04,38.96,8278,1995-12,0.12,24
HEMU3,-105.04,38.96,8278,1996-01,1.09,21.5
HEMU3,-105.04,38.96,8278,1996-02,0.17,26.5
HEMU3,-105.04,38.96,8278,1996-03,1.99,29.1
HEMU3,-105.04,38.96,8278,1996-04,1.84,38
HEMU3,-105.04,38.96,8278,1996-05,2.93,49.5
HEMU3,-105.04,38.96,8278,1996-06,2.09,57.2
HEMU3,-105.04,38.96,8278,1996-07,4.24,61.4
HEMU3,-105.04,38.96,8278,1996-08,3.68,58.9
HEMU3,-105.04,38.96,8278,1996-09,3.2,49.9
HEMU3,-105.04,38.96,8278,1996-10,0.81,42.7
HEMU3,-105.04,38.96,8278,1996-11,0.74,32.6
HEMU3,-105.04,38.96,8278,1996-12,0.39,24.4
HEMU3,-105.04,38.96,8278,1997-01,0.52,22.7
HEMU3,-105.04,38.96,8278,1997-02,1.3,23.7
HEMU3,-105.04,38.96,8278,1997-03,1.1,33.8
HEMU3,-105.04,38.96,8278,1997-04,3.33,32
HEMU3,-105.04,38.96,8278,1997-05,1.4,45.4
HEMU3,-105.04,38.96,8278,1997-06,4.37,56.4
HEMU3,-105.04,38.96,8278,1997-07,3.01,60.5
HEMU3,-105.04,38.96,8278,1997-08,5.34,59.1
HEMU3,-105.04,38.96,8278,1997-09,2.47,54.2
HEMU3,-105.04,38.96,8278,1997-10,3.27,40.9
HEMU3,-105.04,38.96,8278,1997-11,1.7,26.3
HEMU3,-105.04,38.96,8278,1997-12,1.21,21
HEMU3,-105.04,38.96,8278,1998-01,0.25,25.3
HEMU3,-105.04,38.96,8278,1998-02,0.46,23.2
HEMU3,-105.04,38.96,8278,1998-03,2.38,29
HEMU3,-105.04,38.96,8278,1998-04,4.25,34.8
HEMU3,-105.04,38.96,8278,1998-05,1.78,49.6
HEMU3,-105.04,38.96,8278,1998-06,1.19,55
HEMU3,-105.04,38.96,8278,1998-07,4.76,62.1
HEMU3,-105.04,38.96,8278,1998-08,2.6,59.2
HEMU3,-105.04,38.96,8278,1998-09,1.18,57
HEMU3,-105.04,38.96,8278,1998-10,0.71,43.5
HEMU3,-105.04,38.96,8278,1998-11,1.21,34.4
HEMU3,-105.04,38.96,8278,1998-12,0.56,24.9
HEMU3,-105.04,38.96,8278,1999-01,0.64,26
HEMU3,-105.04,38.96,8278,1999-02,0.46,29.2
HEMU3,-105.04,38.96,8278,1999-03,0.55,35.8
HEMU3,-105.04,38.96,8278,1999-04,7.19,34.2
HEMU3,-105.04,38.96,8278,1999-05,3.91,44.9
HEMU3,-105.04,38.96,8278,1999-06,2.5,54.4
HEMU3,-105.04,38.96,8278,1999-07,3.97,61.3
HEMU3,-105.04,38.96,8278,1999-08,7.2,58.6
HEMU3,-105.04,38.96,8278,1999-09,1.05,49.1
HEMU3,-105.04,38.96,8278,1999-10,0.91,43.1
HEMU3,-105.04,38.96,8278,1999-11,0.86,37.3
HEMU3,-105.04,38.96,8278,1999-12,0.98,23.3
HEMU3,-105.04,38.96,8278,2000-01,1.33,25.3
HEMU3,-105.04,38.96,8278,2000-02,0.49,30.8
HEMU3,-105.04,38.96,8278,2000-03,2.74,32.6
HEMU3,-105.04,38.96,8278,2000-04,1.22,41.7
HEMU3,-105.04,38.96,8278,2000-05,1.51,51
HEMU3,-105.04,38.96,8278,2000-06,1.49,57.6
HEMU3,-105.04,38.96,8278,2000-07,2.04,62.8
HEMU3,-105.04,38.96,8278,2000-08,3.5,62.5
HEMU3,-105.04,38.96,8278,2000-09,1.63,54.3
HEMU3,-105.04,38.96,8278,2000-10,0.46,42.5
HEMU3,-105.04,38.96,8278,2000-11,0.7,23.5
HEMU3,-105.04,38.96,8278,2000-12,0.51,22.7
HEMU3,-105.04,38.96,8278,2001-01,0.63,21.1
HEMU3,-105.04,38.96,8278,2001-02,0.7,24.3
HEMU3,-105.04,38.96,8278,2001-03,1.91,30.7
HEMU3,-105.04,38.96,8278,2001-04,1.93,40.4
HEMU3,-105.04,38.96,8278,2001-05,3.58,47.8
HEMU3,-105.04,38.96,8278,2001-06,1.18,57.9
HEMU3,-105.04,38.96,8278,2001-07,3.01,62.9
HEMU3,-105.04,38.96,8278,2001-08,3.57,59.6
HEMU3,-105.04,38.96,8278,2001-09,1.15,54.7
HEMU3,-105.04,38.96,8278,2001-10,0.12,43.5
HEMU3,-105.04,38.96,8278,2001-11,1.24,34
HEMU3,-105.04,38.96,8278,2001-12,0.55,24.1
HEMU3,-105.04,38.96,8278,2002-01,0.73,22.2
HEMU3,-105.04,38.96,8278,2002-02,0.37,21.8
HEMU3,-105.04,38.96,8278,2002-03,1.03,28
HEMU3,-105.04,38.96,8278,2002-04,0.11,41.8
HEMU3,-105.04,38.96,8278,2002-05,1.44,46.5
HEMU3,-105.04,38.96,8278,2002-06,1.11,60.2
HEMU3,-105.04,38.96,8278,2002-07,1.81,63.5
HEMU3,-105.04,38.96,8278,2002-08,1.31,59.6
HEMU3,-105.04,38.96,8278,2002-09,2.48,52.3
HEMU3,-105.04,38.96,8278,2002-10,1.2,39.3
HEMU3,-105.04,38.96,8278,2002-11,0.34,30.7
HEMU3,-105.04,38.96,8278,2002-12,0.09,24.4
HEMU3,-105.04,38.96,8278,2003-01,0.32,30.2
HEMU3,-105.04,38.96,8278,2003-02,0.86,22.1
HEMU3,-105.04,38.96,8278,2003-03,5.67,30.8
HEMU3,-105.04,38.96,8278,2003-04,2.49,40.2
HEMU3,-105.04,38.96,8278,2003-05,1.19,47.2
HEMU3,-105.04,38.96,8278,2003-06,3.65,53.3
HEMU3,-105.04,38.96,8278,2003-07,1.65,64.2
HEMU3,-105.04,38.96,8278,2003-08,3.78,61.3
HEMU3,-105.04,38.96,8278,2003-09,0.73,49.5
HEMU3,-105.04,38.96,8278,2003-10,0.38,45.5
HEMU3,-105.04,38.96,8278,2003-11,0.28,28.7
HEMU3,-105.04,38.96,8278,2003-12,0.41,25.8
HEMU3,-105.04,38.96,8278,2004-01,1.01,22.9
HEMU3,-105.04,38.96,8278,2004-02,1.32,20.2
HEMU3,-105.04,38.96,8278,2004-03,0.71,36.5
HEMU3,-105.04,38.96,8278,2004-04,3.47,37.2
HEMU3,-105.04,38.96,8278,2004-05,0.63,47.5
HEMU3,-105.04,38.96,8278,2004-06,3.39,53.2
HEMU3,-105.04,38.96,8278,2004-07,4.42,57
HEMU3,-105.04,38.96,8278,2004-08,3.39,55.9
HEMU3,-105.04,38.96,8278,2004-09,1.2,52
HEMU3,-105.04,38.96,8278,2004-10,0.58,42.7
HEMU3,-105.04,38.96,8278,2004-11,1.65,30
HEMU3,-105.04,38.96,8278,2004-12,0.51,26.1
HEMU3,-105.04,38.96,8278,2005-01,1.61,28.7
HEMU3,-105.04,38.96,8278,2005-02,0.07,27.2
HEMU3,-105.04,38.96,8278,2005-03,1.94,30.4
HEMU3,-105.04,38.96,8278,2005-04,3.86,38.2
HEMU3,-105.04,38.96,8278,2005-05,0.88,47.8
HEMU3,-105.04,38.96,8278,2005-06,1.94,55.5
HEMU3,-105.04,38.96,8278,2005-07,0.91,63.2
HEMU3,-105.04,38.96,8278,2005-08,3.73,58.9
HEMU3,-105.04,38.96,8278,2005-09,0.67,54.8
HEMU3,-105.04,38.96,8278,2005-10,1.1,44.1
HEMU3,-105.04,38.96,8278,2005-11,0.3,33.5
HEMU3,-105.04,38.96,8278,2005-12,0.65,21.7
,,,,,,
HEMU3,-106.9823,38.9563,9675,1991-01,1.97,12.7
HEMU3,-106.9823,38.9563,9675,1991-02,1.52,20.9
HEMU3,-106.9823,38.9563,9675,1991-03,6.02,21.9
HEMU3,-106.9823,38.9563,9675,1991-04,3.45,29
HEMU3,-106.9823,38.9563,9675,1991-05,1.51,40.5
HEMU3,-106.9823,38.9563,9675,1991-06,2.65,49.1
HEMU3,-106.9823,38.9563,9675,1991-07,2.25,54.6
HEMU3,-106.9823,38.9563,9675,1991-08,1.5,54.2
HEMU3,-106.9823,38.9563,9675,1991-09,2.62,46.9
HEMU3,-106.9823,38.9563,9675,1991-10,2.75,38.6
HEMU3,-106.9823,38.9563,9675,1991-11,4.54,22.1
HEMU3,-106.9823,38.9563,9675,1991-12,1.22,16.6
HEMU3,-106.9823,38.9563,9675,1992-01,1.09,15.8
HEMU3,-106.9823,38.9563,9675,1992-02,2.68,20
HEMU3,-106.9823,38.9563,9675,1992-03,3.96,27.8
HEMU3,-106.9823,38.9563,9675,1992-04,2.09,38
HEMU3,-106.9823,38.9563,9675,1992-05,3.36,44.4
HEMU3,-106.9823,38.9563,9675,1992-06,2.16,48.1
HEMU3,-106.9823,38.9563,9675,1992-07,2.79,52
HEMU3,-106.9823,38.9563,9675,1992-08,3.82,52.4
HEMU3,-106.9823,38.9563,9675,1992-09,1.69,46.7
HEMU3,-106.9823,38.9563,9675,1992-10,1.86,40.5
HEMU3,-106.9823,38.9563,9675,1992-11,4.5,18.7
HEMU3,-106.9823,38.9563,9675,1992-12,3.24,14.1
HEMU3,-106.9823,38.9563,9675,1993-01,4.88,16.8
HEMU3,-106.9823,38.9563,9675,1993-02,9.39,18.1
HEMU3,-106.9823,38.9563,9675,1993-03,3.71,26
HEMU3,-106.9823,38.9563,9675,1993-04,4.26,30.4
HEMU3,-106.9823,38.9563,9675,1993-05,3.69,40.2
HEMU3,-106.9823,38.9563,9675,1993-06,1.87,47.5
HEMU3,-106.9823,38.9563,9675,1993-07,1,52.2
HEMU3,-106.9823,38.9563,9675,1993-08,4.52,52.3
HEMU3,-106.9823,38.9563,9675,1993-09,2.52,45.2
HEMU3,-106.9823,38.9563,9675,1993-10,3.62,36.2
HEMU3,-106.9823,38.9563,9675,1993-11,3.86,19.5
HEMU3,-106.9823,38.9563,9675,1993-12,1.92,11.5
HEMU3,-106.9823,38.9563,9675,1994-01,1.15,14
HEMU3,-106.9823,38.9563,9675,1994-02,5.91,15.7
HEMU3,-106.9823,38.9563,9675,1994-03,2.08,27.2
HEMU3,-106.9823,38.9563,9675,1994-04,4.18,32.9
HEMU3,-106.9823,38.9563,9675,1994-05,1.73,43.9
HEMU3,-106.9823,38.9563,9675,1994-06,1.53,54.6
HEMU3,-106.9823,38.9563,9675,1994-07,0.19,57.2
HEMU3,-106.9823,38.9563,9675,1994-08,1.83,56.8
HEMU3,-106.9823,38.9563,9675,1994-09,2.21,48.1
HEMU3,-106.9823,38.9563,9675,1994-10,3.38,36
HEMU3,-106.9823,38.9563,9675,1994-11,4.7,21.8
HEMU3,-106.9823,38.9563,9675,1994-12,2.45,18.7
HEMU3,-106.9823,38.9563,9675,1995-01,3.32,15.3
HEMU3,-106.9823,38.9563,9675,1995-02,6.39,24.7
HEMU3,-106.9823,38.9563,9675,1995-03,6.25,26.6
HEMU3,-106.9823,38.9563,9675,1995-04,4.63,30.1
HEMU3,-106.9823,38.9563,9675,1995-05,9.77,37.3
HEMU3,-106.9823,38.9563,9675,1995-06,2.95,47.1
HEMU3,-106.9823,38.9563,9675,1995-07,2.44,53.1
HEMU3,-106.9823,38.9563,9675,1995-08,1.47,57.1
HEMU3,-106.9823,38.9563,9675,1995-09,3.21,48.1
HEMU3,-106.9823,38.9563,9675,1995-10,1.72,36.2
HEMU3,-106.9823,38.9563,9675,1995-11,2.93,27.9
HEMU3,-106.9823,38.9563,9675,1995-12,2.4,19.1
HEMU3,-106.9823,38.9563,9675,1996-01,6.58,14.9
HEMU3,-106.9823,38.9563,9675,1996-02,7.32,21.1
HEMU3,-106.9823,38.9563,9675,1996-03,3.41,24
HEMU3,-106.9823,38.9563,9675,1996-04,3.41,31.9
HEMU3,-106.9823,38.9563,9675,1996-05,1.29,45
HEMU3,-106.9823,38.9563,9675,1996-06,1.65,51.2
HEMU3,-106.9823,38.9563,9675,1996-07,1.22,58
HEMU3,-106.9823,38.9563,9675,1996-08,0.93,56
HEMU3,-106.9823,38.9563,9675,1996-09,2.76,45.1
HEMU3,-106.9823,38.9563,9675,1996-10,4.52,35.8
HEMU3,-106.9823,38.9563,9675,1996-11,4.08,26
HEMU3,-106.9823,38.9563,9675,1996-12,6.4,14.3
HEMU3,-106.9823,38.9563,9675,1997-01,6.38,16.8
HEMU3,-106.9823,38.9563,9675,1997-02,2.13,16.6
HEMU3,-106.9823,38.9563,9675,1997-03,1.77,28.4
HEMU3,-106.9823,38.9563,9675,1997-04,4.58,29.5
HEMU3,-106.9823,38.9563,9675,1997-05,3.85,41.7
HEMU3,-106.9823,38.9563,9675,1997-06,1.73,51.4
HEMU3,-106.9823,38.9563,9675,1997-07,0.81,55.2
HEMU3,-106.9823,38.9563,9675,1997-08,4.56,54
HEMU3,-106.9823,38.9563,9675,1997-09,3.95,49.4
HEMU3,-106.9823,38.9563,9675,1997-10,3.35,36.6
HEMU3,-106.9823,38.9563,9675,1997-11,3.52,22.9
HEMU3,-106.9823,38.9563,9675,1997-12,1.71,14.8
HEMU3,-106.9823,38.9563,9675,1998-01,3.66,16.9
HEMU3,-106.9823,38.9563,9675,1998-02,3.46,17.4
HEMU3,-106.9823,38.9563,9675,1998-03,3.79,24.2
HEMU3,-106.9823,38.9563,9675,1998-04,4.64,30.5
HEMU3,-106.9823,38.9563,9675,1998-05,0.79,43.1
HEMU3,-106.9823,38.9563,9675,1998-06,3.54,47.8
HEMU3,-106.9823,38.9563,9675,1998-07,2.87,57.8
HEMU3,-106.9823,38.9563,9675,1998-08,1.52,55.8
HEMU3,-106.9823,38.9563,9675,1998-09,1.27,52.4
HEMU3,-106.9823,38.9563,9675,1998-10,3.25,37.2
HEMU3,-106.9823,38.9563,9675,1998-11,3.23,27.1
HEMU3,-106.9823,38.9563,9675,1998-12,1.15,17.7
HEMU3,-106.9823,38.9563,9675,1999-01,4.8,18.3
HEMU3,-106.9823,38.9563,9675,1999-02,2.84,20
HEMU3,-106.9823,38.9563,9675,1999-03,1.72,30.4
HEMU3,-106.9823,38.9563,9675,1999-04,4.99,29.9
HEMU3,-106.9823,38.9563,9675,1999-05,5.38,39.2
HEMU3,-106.9823,38.9563,9675,1999-06,3.27,49.1
HEMU3,-106.9823,38.9563,9675,1999-07,3.44,56.9
HEMU3,-106.9823,38.9563,9675,1999-08,3.67,54.3
HEMU3,-106.9823,38.9563,9675,1999-09,2.94,45.8
HEMU3,-106.9823,38.9563,9675,1999-10,1.19,39.6
HEMU3,-106.9823,38.9563,9675,1999-11,0.91,32.6
HEMU3,-106.9823,38.9563,9675,1999-12,1.82,17.3
HEMU3,-106.9823,38.9563,9675,2000-01,4.26,19.1
HEMU3,-106.9823,38.9563,9675,2000-02,5.55,22.5
HEMU3,-106.9823,38.9563,9675,2000-03,3.91,26.6
HEMU3,-106.9823,38.9563,9675,2000-04,2.53,36.8
HEMU3,-106.9823,38.9563,9675,2000-05,2.54,45.4
HEMU3,-106.9823,38.9563,9675,2000-06,1.7,52
HEMU3,-106.9823,38.9563,9675,2000-07,1.64,58.3
HEMU3,-106.9823,38.9563,9675,2000-08,5.82,57.6
HEMU3,-106.9823,38.9563,9675,2000-09,2.85,49.1
HEMU3,-106.9823,38.9563,9675,2000-10,1.44,39.3
HEMU3,-106.9823,38.9563,9675,2000-11,2.47,17.7
HEMU3,-106.9823,38.9563,9675,2000-12,3.52,16.4
HEMU3,-106.9823,38.9563,9675,2001-01,1.58,14.4
HEMU3,-106.9823,38.9563,9675,2001-02,3.5,19.3
HEMU3,-106.9823,38.9563,9675,2001-03,3.88,27
HEMU3,-106.9823,38.9563,9675,2001-04,3.44,35.4
HEMU3,-106.9823,38.9563,9675,2001-05,2.65,44.6
HEMU3,-106.9823,38.9563,9675,2001-06,1.47,52.7
HEMU3,-106.9823,38.9563,9675,2001-07,2.25,58
HEMU3,-106.9823,38.9563,9675,2001-08,7.61,55.4
HEMU3,-106.9823,38.9563,9675,2001-09,1.44,49.8
HEMU3,-106.9823,38.9563,9675,2001-10,1.82,38.4
HEMU3,-106.9823,38.9563,9675,2001-11,3.33,29.1
HEMU3,-106.9823,38.9563,9675,2001-12,2.64,14.3
HEMU3,-106.9823,38.9563,9675,2002-01,1.77,14.9
HEMU3,-106.9823,38.9563,9675,2002-02,1.9,15.8
HEMU3,-106.9823,38.9563,9675,2002-03,3.46,21.7
HEMU3,-106.9823,38.9563,9675,2002-04,1.37,38
HEMU3,-106.9823,38.9563,9675,2002-05,0.69,43.1
HEMU3,-106.9823,38.9563,9675,2002-06,0.23,56
HEMU3,-106.9823,38.9563,9675,2002-07,1.72,59.6
HEMU3,-106.9823,38.9563,9675,2002-08,2.35,55.5
HEMU3,-106.9823,38.9563,9675,2002-09,4.86,47.8
HEMU3,-106.9823,38.9563,9675,2002-10,3.13,35.7
HEMU3,-106.9823,38.9563,9675,2002-11,3.77,22.6
HEMU3,-106.9823,38.9563,9675,2002-12,1.76,15.6
HEMU3,-106.9823,38.9563,9675,2003-01,1.53,21.3
HEMU3,-106.9823,38.9563,9675,2003-02,4.06,17
HEMU3,-106.9823,38.9563,9675,2003-03,3.71,26.3
HEMU3,-106.9823,38.9563,9675,2003-04,3.25,34.1
HEMU3,-106.9823,38.9563,9675,2003-05,4.36,43.2
HEMU3,-106.9823,38.9563,9675,2003-06,1.81,49.7
HEMU3,-106.9823,38.9563,9675,2003-07,1.2,60.8
HEMU3,-106.9823,38.9563,9675,2003-08,4.57,57.5
HEMU3,-106.9823,38.9563,9675,2003-09,2.8,47.2
HEMU3,-106.9823,38.9563,9675,2003-10,0.87,43.2
HEMU3,-106.9823,38.9563,9675,2003-11,4.8,23.4
HEMU3,-106.9823,38.9563,9675,2003-12,3.95,18.1
HEMU3,-106.9823,38.9563,9675,2004-01,2.79,16.6
HEMU3,-106.9823,38.9563,9675,2004-02,2.55,17
HEMU3,-106.9823,38.9563,9675,2004-03,1.79,31.4
HEMU3,-106.9823,38.9563,9675,2004-04,3.95,36.1
HEMU3,-106.9823,38.9563,9675,2004-05,1.63,44.3
HEMU3,-106.9823,38.9563,9675,2004-06,1.1,51.7
HEMU3,-106.9823,38.9563,9675,2004-07,1.99,55.4
HEMU3,-106.9823,38.9563,9675,2004-08,1.34,53.8
HEMU3,-106.9823,38.9563,9675,2004-09,4,47.5
HEMU3,-106.9823,38.9563,9675,2004-10,2.44,37.5
HEMU3,-106.9823,38.9563,9675,2004-11,3.95,26.7
HEMU3,-106.9823,38.9563,9675,2004-12,2.36,16.7
HEMU3,-106.9823,38.9563,9675,2005-01,7.22,21.3
HEMU3,-106.9823,38.9563,9675,2005-02,4.89,20.2
HEMU3,-106.9823,38.9563,9675,2005-03,2.97,25.1
HEMU3,-106.9823,38.9563,9675,2005-04,2.53,34.2
HEMU3,-106.9823,38.9563,9675,2005-05,2.45,43.5
HEMU3,-106.9823,38.9563,9675,2005-06,2.57,49.6
HEMU3,-106.9823,38.9563,9675,2005-07,0.86,59.6
HEMU3,-106.9823,38.9563,9675,2005-08,2.85,54.7
HEMU3,-106.9823,38.9563,9675,2005-09,3.8,49.8
HEMU3,-106.9823,38.9563,9675,2005-10,3.09,40.1
HEMU3,-106.9823,38.9563,9675,2005-11,3.71,26.9
HEMU3,-106.9823,38.9563,9675,2005-12,5.33,14.3
,,,,,,
HEMU3,-106.9586,38.936,9245,1991-01,1.56,6.6
HEMU3,-106.9586,38.936,9245,1991-02,1.11,14.7
HEMU3,-106.9586,38.936,9245,1991-03,4.69,19.6
HEMU3,-106.9586,38.936,9245,1991-04,2.14,28.4
HEMU3,-106.9586,38.936,9245,1991-05,0.86,40.9
HEMU3,-106.9586,38.936,9245,1991-06,2.16,49.1
HEMU3,-106.9586,38.936,9245,1991-07,2.26,54.4
HEMU3,-106.9586,38.936,9245,1991-08,1.5,54
HEMU3,-106.9586,38.936,9245,1991-09,1.77,47.2
HEMU3,-106.9586,38.936,9245,1991-10,1.98,37.5
HEMU3,-106.9586,38.936,9245,1991-11,3.75,20.2
HEMU3,-106.9586,38.936,9245,1991-12,0.82,9.1
HEMU3,-106.9586,38.936,9245,1992-01,0.8,8.6
HEMU3,-106.9586,38.936,9245,1992-02,1.62,16.6
HEMU3,-106.9586,38.936,9245,1992-03,2.7,25.6
HEMU3,-106.9586,38.936,9245,1992-04,1.64,37
HEMU3,-106.9586,38.936,9245,1992-05,2.44,44.9
HEMU3,-106.9586,38.936,9245,1992-06,1.05,48.7
HEMU3,-106.9586,38.936,9245,1992-07,2.73,52.6
HEMU3,-106.9586,38.936,9245,1992-08,3.3,52.4
HEMU3,-106.9586,38.936,9245,1992-09,1.24,46.7
HEMU3,-106.9586,38.936,9245,1992-10,1.33,39.4
HEMU3,-106.9586,38.936,9245,1992-11,2.85,14.9
HEMU3,-106.9586,38.936,9245,1992-12,2,9.3
HEMU3,-106.9586,38.936,9245,1993-01,3.94,12.9
HEMU3,-106.9586,38.936,9245,1993-02,6.51,15.9
HEMU3,-106.9586,38.936,9245,1993-03,3.15,22.3
HEMU3,-106.9586,38.936,9245,1993-04,2.74,28.7
HEMU3,-106.9586,38.936,9245,1993-05,2.23,40.7
HEMU3,-106.9586,38.936,9245,1993-06,1.01,48.5
HEMU3,-106.9586,38.936,9245,1993-07,0.87,53.1
HEMU3,-106.9586,38.936,9245,1993-08,2.3,52.7
HEMU3,-106.9586,38.936,9245,1993-09,2.12,45.3
HEMU3,-106.9586,38.936,9245,1993-10,2.7,35.8
HEMU3,-106.9586,38.936,9245,1993-11,3.11,16.6
HEMU3,-106.9586,38.936,9245,1993-12,1.38,7.2
HEMU3,-106.9586,38.936,9245,1994-01,0.84,9.9
HEMU3,-106.9586,38.936,9245,1994-02,3.86,11.6
HEMU3,-106.9586,38.936,9245,1994-03,1.56,23.5
HEMU3,-106.9586,38.936,9245,1994-04,2.73,31.6
HEMU3,-106.9586,38.936,9245,1994-05,1.11,42.9
HEMU3,-106.9586,38.936,9245,1994-06,0.76,52.8
HEMU3,-106.9586,38.936,9245,1994-07,0.2,55.4
HEMU3,-106.9586,38.936,9245,1994-08,1.54,56.6
HEMU3,-106.9586,38.936,9245,1994-09,1.97,48
HEMU3,-106.9586,38.936,9245,1994-10,2.46,36.1
HEMU3,-106.9586,38.936,9245,1994-11,3.33,21.2
HEMU3,-106.9586,38.936,9245,1994-12,1.53,13.3
HEMU3,-106.9586,38.936,9245,1995-01,2.77,12
HEMU3,-106.9586,38.936,9245,1995-02,4.89,20.1
HEMU3,-106.9586,38.936,9245,1995-03,4.7,22.6
HEMU3,-106.9586,38.936,9245,1995-04,3.19,27.9
HEMU3,-106.9586,38.936,9245,1995-05,7.13,36.9
HEMU3,-106.9586,38.936,9245,1995-06,1.83,47.6
HEMU3,-106.9586,38.936,9245,1995-07,2.29,52.3
HEMU3,-106.9586,38.936,9245,1995-08,1.45,56.6
HEMU3,-106.9586,38.936,9245,1995-09,2.55,47.3
HEMU3,-106.9586,38.936,9245,1995-10,1.07,36.3
HEMU3,-106.9586,38.936,9245,1995-11,2.23,27.2
HEMU3,-106.9586,38.936,9245,1995-12,1.99,15.5
HEMU3,-106.9586,38.936,9245,1996-01,5.74,11
HEMU3,-106.9586,38.936,9245,1996-02,5.26,15.3
HEMU3,-106.9586,38.936,9245,1996-03,2.51,19.7
HEMU3,-106.9586,38.936,9245,1996-04,2.14,30.8
HEMU3,-106.9586,38.936,9245,1996-05,0.77,44.6
HEMU3,-106.9586,38.936,9245,1996-06,1.68,50.2
HEMU3,-106.9586,38.936,9245,1996-07,1.2,57
HEMU3,-106.9586,38.936,9245,1996-08,0.75,54.7
HEMU3,-106.9586,38.936,9245,1996-09,1.69,45.2
HEMU3,-106.9586,38.936,9245,1996-10,3.55,35.2
HEMU3,-106.9586,38.936,9245,1996-11,2.82,24.7
HEMU3,-106.9586,38.936,9245,1996-12,5.35,11.4
HEMU3,-106.9586,38.936,9245,1997-01,5.11,11.7
HEMU3,-106.9586,38.936,9245,1997-02,1.27,11
HEMU3,-106.9586,38.936,9245,1997-03,1.13,23.8
HEMU3,-106.9586,38.936,9245,1997-04,3.42,28.5
HEMU3,-106.9586,38.936,9245,1997-05,2.68,42.4
HEMU3,-106.9586,38.936,9245,1997-06,1.25,50.8
HEMU3,-106.9586,38.936,9245,1997-07,0.71,54.8
HEMU3,-106.9586,38.936,9245,1997-08,2.71,54
HEMU3,-106.9586,38.936,9245,1997-09,2.95,49.6
HEMU3,-106.9586,38.936,9245,1997-10,2.35,36.1
HEMU3,-106.9586,38.936,9245,1997-11,2.67,21
HEMU3,-106.9586,38.936,9245,1997-12,1.09,8.4
HEMU3,-106.9586,38.936,9245,1998-01,2.78,12.6
HEMU3,-106.9586,38.936,9245,1998-02,2.11,13.6
HEMU3,-106.9586,38.936,9245,1998-03,2.47,19.9
HEMU3,-106.9586,38.936,9245,1998-04,2.89,29.9
HEMU3,-106.9586,38.936,9245,1998-05,0.44,42.2
HEMU3,-106.9586,38.936,9245,1998-06,1.84,47.6
HEMU3,-106.9586,38.936,9245,1998-07,2.85,57.4
HEMU3,-106.9586,38.936,9245,1998-08,1.6,54.8
HEMU3,-106.9586,38.936,9245,1998-09,0.99,51.8
HEMU3,-106.9586,38.936,9245,1998-10,2.86,37.1
HEMU3,-106.9586,38.936,9245,1998-11,2.7,24.4
HEMU3,-106.9586,38.936,9245,1998-12,0.61,15.4
HEMU3,-106.9586,38.936,9245,1999-01,3.85,16.4
HEMU3,-106.9586,38.936,9245,1999-02,2.01,16.5
HEMU3,-106.9586,38.936,9245,1999-03,1.17,27.4
HEMU3,-106.9586,38.936,9245,1999-04,3.85,30.2
HEMU3,-106.9586,38.936,9245,1999-05,3.8,38.8
HEMU3,-106.9586,38.936,9245,1999-06,1.42,48.5
HEMU3,-106.9586,38.936,9245,1999-07,3.45,57
HEMU3,-106.9586,38.936,9245,1999-08,3.18,54.9
HEMU3,-106.9586,38.936,9245,1999-09,2.04,45.7
HEMU3,-106.9586,38.936,9245,1999-10,1.22,37.9
HEMU3,-106.9586,38.936,9245,1999-11,0.73,29.8
HEMU3,-106.9586,38.936,9245,1999-12,1.26,14.3
HEMU3,-106.9586,38.936,9245,2000-01,3.53,17.1
HEMU3,-106.9586,38.936,9245,2000-02,3.85,18.9
HEMU3,-106.9586,38.936,9245,2000-03,3.03,23.2
HEMU3,-106.9586,38.936,9245,2000-04,1.67,35.9
HEMU3,-106.9586,38.936,9245,2000-05,1.39,45
HEMU3,-106.9586,38.936,9245,2000-06,1.1,51.2
HEMU3,-106.9586,38.936,9245,2000-07,1.4,56.7
HEMU3,-106.9586,38.936,9245,2000-08,3.7,57.1
HEMU3,-106.9586,38.936,9245,2000-09,1.82,49.2
HEMU3,-106.9586,38.936,9245,2000-10,1.2,39.5
