id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
13782546,COLO,V,NA,PreservedSpecimen,5a46a3cd-ab5b-429c-805a-60f8994e9f73,00773325,472428,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,Nomenclatural Adjustment,"October 4, 2022",NA,NA,NA,NA,NA,Tim Hogan,NA,3401,1998-07-13,NA,1998,7,13,194,NA,13 July 1998,Blue flowers.,Pseudotsuga/Picea forest.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Alamosa,NA,"Sangre de Cristo Range, Rio Grande National Forest, N. Fork South Zapata Creek.",NA,0,NA,37.6113,-105.52868,WGS84,1000,T28S R73WSEC15,Melissa Smithson,COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing,National Geographic Topo!,NA,"Plotted point within given TRS, along North Fork of S. Zapata Creek. Section 15 is not marked on map, but plotted point in what would most reasonably be section 15. MS; Geocoded 6 April 2015",3353,NA,NA,NA,NA,11000 ft,NA,NA,Access DB,2015-07-20T00:00:00Z,4871,368,a8304d26-045e-4f82-90bc-0336563f8416,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13782546
13952050,COLO,V,NA,PreservedSpecimen,594de5de-69d3-48c7-9a86-d7ff59ff0f23,01785336,519830,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,Nomenclatural Adjustment,"October 4, 2022",NA,NA,NA,NA,NA,Ronald L. Hartman; Tom Cramer,NA,48469,1994-07-27,NA,1994,7,27,208,NA,7/27/1994,Imager: San Trieu; Date Imaged: 08/26/2013,"Meadows, streamside, and calcareous outcrops.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flowering,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Teton,NA,Gros Ventre Area: Packsaddle Pass and vicinity.,NA,0,NA,43.4568,-110.4498,NA,NA,"43.4568° N, 110.4498° W; T40N R113W S6 South1/2; also NE1/2 S7",NA,NA,NA,NA,NA,3049,3110,NA,NA,NA,10000-10200 ft.,NA,NA,RM Database,2024-08-16T09:32:27Z,231141,368,6624faa3-5dcd-42be-abf0-03d58150d26a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13952050
13952066,COLO,V,NA,PreservedSpecimen,2bd6377b-d961-4041-8dc6-5f113da196ae,01785492,527727,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,Nomenclatural Adjustment,"October 4, 2022",NA,NA,NA,NA,NA,D. L. Hazlett; J. Rice,NA,6616,1994-07-11,NA,1994,7,11,192,NA,"July 11/12, 1994",Imager: San Trieu; Date Imaged: 08/26/2013; Voucher Number: 6616 (xeric plot 1 area),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Albany,5 kw. NW of Centennial,5 kw. NW of Centennial,NA,0,NA,41.358333,-106.225,WGS84,NA,"Latitude: 41.21'30""; Longitude: 106.13'30"" R. 79W, T. 16N., Section 11.",Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,NA,NA,3170,NA,NA,NA,NA,3170 m,NA,NA,robbiegershon,2019-02-25T00:00:00Z,231157,368,b85c5cfa-6b2c-4ea0-85a7-1cb00fe61af4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13952066
13952077,COLO,V,NA,PreservedSpecimen,a4d81c93-8e66-428e-b392-0cd91202e9d5,01785609,40614,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,Nomenclatural Adjustment,"October 4, 2022",NA,NA,NA,NA,NA,Aven Nelson,NA,7551,1900-07-12,NA,1900,7,12,193,NA,12-Jul-00,"Plants of Wyoming, From the Rocky Mountain Herbarium, University of Wyoming, Laramie; Imager: San Trieu; Date Imaged: 08/26/2013",Subalpine grassy slopes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flr/Frt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Albany,"Laramie Peak, subalpine grassy slopes.","Laramie Peak, subalpine grassy slopes.",NA,0,NA,42.267746,-105.441933,WGS84,2000,NA,Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,reviewed - high confidence,Georeferenced to extent of Laramie Peak with uncertainty radius encompassing base of mountain; Georeferenced 2/22/2022,NA,NA,NA,NA,NA,NA,NA,NA,ttempleman,2017-11-15T00:00:00Z,231168,368,621ecc01-52e2-461e-9f8f-3df9ed7ab1d3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13952077
14292140,COLO,V,NA,PreservedSpecimen,f4b3839a-ca4d-486e-9b9c-1329d78407a4,01831080,550060,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,Nomenclatural Adjustment,"October 4, 2022",NA,NA,NA,NA,NA,Tim Hogan,NA,5405,2014-08-06,NA,2014,8,6,218,NA,6-Aug-14,Common.,"Steep, barren, unstable scree;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ligularia holmii, Senicio fremontii, Rydbergia brandegeei;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,COSTILLA,NA,"Culebra Range, 40 air miles west of Trinidad, CieloVista (Taylor) Ranch. NE slopes of Purgatorie Pk.",15,0,NA,37.07705,-105.2096,WGS84,200,"ca. N37°04.623', W105°12.576'",Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,reviewed - high confidence,Georeferenced using verbatim coordinates provided by record to determine locality; Georeferenced 4/12/2022,3840,NA,NA,NA,NA,"ca. 12,600'",NA,NA,jrallen,2016-03-15T00:00:00Z,238472,368,5d118641-d246-41a4-b5d3-9f728f61b0a2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14292140
14310434,MUR,NA,NA,PreservedSpecimen,46139615-4df8-469f-afb3-d7a46f8840f4,MUR05337,006937R,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Raymond H. Athey,NA,NA,1969-08-03,NA,1969,8,3,215,NA,NA,NA,Open places in woods.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNITED STATES,US,Colorado,San Juan,NA,"At Coal Bank Hill pass, 10, 640 ft. on Hwy 550.",NA,0,NA,37.69028,-107.77611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research Collection,NA,SL,2025-06-28T00:20:08Z,MUR05337,276,46139615-4df8-469f-afb3-d7a46f8840f4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14310434
14321725,MUR,NA,NA,PreservedSpecimen,c625eee2-009b-4733-b764-8a8e53803171,MUR16628,035807R,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Raymond H. Athey,NA,NA,1969-08-03,NA,1969,8,3,215,NA,NA,NA,Open places in woods.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,San Juan,NA,"Coal Bank Hill Pass, elev. 10,640 ft., on Hwy 550.",NA,0,NA,37.69028,-107.77611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research Collection,NA,SL,2025-06-28T00:20:08Z,MUR16628,276,c625eee2-009b-4733-b764-8a8e53803171,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14321725
14589829,ASU,Plants,NA,PreservedSpecimen,5a4e8c2b-79e5-4298-b26d-fcffd303419a,ASU0298538,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Walter Fertig,Barbara Ertter,28828,2013-07-30,NA,2013,7,30,211,211,NA,NA,"Montane meadow on loamy soil and turf amid volcanic rock talus and boulders at edge of Picea engelmannii forest. Community of Epilobium angustifolium, Deschampsia, Poa, Festuca saximontana, Drymocallis pseudorupestris, & Campanula rotundifolia.",NA,White-flowered phase. Uncommon.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,US,Wyoming,Park,NA,"SE Absaroka Range: N flank of Chief Mountain off Meadow Creek Trail ca 1.25 miles W of FS Road 200 and Wood River, ca 3.5 miles N of Kirwin, ca 26 miles SW of Meeteetse. T46N R104W S30 NW4 of SW4 of NW4",NA,0,NA,43.925487,-109.27332,NA,NA,UTM 12T 638609E 4865046N NAD83,NA,NA,NA,NA,NA,2975,NA,NA,NA,NA,9760ft,NA,NA,waltola64,2025-05-05T12:57:13Z,NA,1,5a4e8c2b-79e5-4298-b26d-fcffd303419a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14589829
15631960,IND,NA,NA,PreservedSpecimen,10f8460d-c404-430b-b554-ed70336a7250,IND-0111303,64654,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,William A. Weber,NA,5607,1950-07-11,NA,1950,7,11,192,NA,July 11 1950,NA,subalpine meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Clear Creek,NA,"near Stevens Mine, N base of Gray's Peak",NA,0,NA,39.652166,-105.792427,NA,1550,NA,rpdavies (2018-10-22 08:28:51),NA,georef batch tool 2018-10-22; GeoLocate,reviewed - high confidence,NA,3505,NA,NA,NA,NA,11500ft,NA,en,brehoffm,2025-06-28T00:20:08Z,NA,278,10f8460d-c404-430b-b554-ed70336a7250,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15631960
15631961,IND,NA,NA,PreservedSpecimen,3998a23e-5112-4964-bbbf-e4d09e8e82f5,IND-0111302,120131,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,[Collector not indicated],NA,18,1963-06-22,NA,1963,6,22,173,NA,22 June 1963,NA,"in Limber pine stand, in sunny open spot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Boulder,NA,"Roosevelt Nat'l Forest, Hwy 7, SE of Raymond",NA,0,NA,40.149934,-105.471307,NA,400,NA,rpdavies (2018-10-15 08:17:05),NA,georef batch tool 2018-10-15; GeoLocate,reviewed - high confidence,NA,1981,NA,NA,NA,NA,6500ft,NA,en,brehoffm,2025-06-28T00:20:08Z,NA,278,3998a23e-5112-4964-bbbf-e4d09e8e82f5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15631961
15882213,RMBL,NA,NA,PreservedSpecimen,bb013fe2-2c5c-4584-8ab7-296603443100,RMBL0012162,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,"Williams, C.F.",2017,"Colorado Flora Western Slope, 4th ed. (2012).",NA,NA,NA,NA,"Williams, Charles F.",NA,1977,2017-07-23,NA,2017,7,23,204,NA,NA,NA,Site 2. Steep meadow slopes from upper boulder field to saddle. On boulder field and especially meadow slopes above.,NA,Full bloom. Very common.,NA,NA,NA,NA,NA,NA,NA,NA,Patches of willow in middle of slope.,Flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Gunnison,NA,"Gothic. Rocky Mountain Biological Laboratory. ""Long Valley"" just N of NW ridge of Avery Peak and above Avery Mine. High tundra boulder field to saddle between Avery Peak and ""Mammaries"".",NA,0,NA,38.991084,-106.971292,WGS84,105,NA,C.F. Williams,NA,GeoLocate,NA,NA,3719,3810,NA,NA,NA,12200-12500ft,NA,NA,willcha2,2025-06-28T00:20:08Z,NA,112,bb013fe2-2c5c-4584-8ab7-296603443100,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15882213
16707812,RMBL,NA,NA,PreservedSpecimen,d27aa8fb-42dd-45e0-88d6-70a1a8297cac,RMBL0012382,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Plantaginaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,"Williams, Charles F.",2017-11-08,"Colorado Flora Western Slope, 4th ed. (2012) and IMF.","Orig. det. ""Penstemon"" by H.G. Barclay 1946.",NA,?,NA,"Barclay, Harriet G.",NA,46-C-224,1946-08-23,NA,1946,8,23,235,NA,NA,NA,NA,NA,"Upper leaves and sepals (narrowly acute, pubescent) resemble P. whippleanus. Difficult to ID with this material.",NA,NA,NA,NA,NA,NA,NA,NA,"Erigeron (narrow rays), Ribes.",Fruit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Gunnison,NA,"Cumberland Pass, W and S slope of ridge, above road below pass.",NA,0,NA,38.685678,-106.491833,WGS84,750,NA,C.F. Williams,NA,GeoLocate,NA,NA,3597,NA,NA,NA,NA,11800ft,NA,NA,willcha2,2025-06-28T00:20:08Z,NA,112,d27aa8fb-42dd-45e0-88d6-70a1a8297cac,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16707812
16900904,COCO,NA,NA,PreservedSpecimen,7b9532b8-099e-484c-8637-d88dae5f6c88,COCO-V-0007208,TEMP5343,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Scrophulariaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,L. Bonar,NA,327,1923-08-01,NA,1923,8,1,213,NA,1 August 1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,El Paso,NA,Near timberline; Barr trail; Pikes Peak,NA,0,NA,38.848322,-105.016922,WGS84,800,NA,Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,reviewed - high confidence,"Georeferenced along Barr Trail, Pikes Peak; Georeferenced 1/5/2021",3414,NA,NA,NA,NA,11200',NA,NA,preprocessed,2018-07-11T00:00:00Z,TEMP5343,384,7b9532b8-099e-484c-8637-d88dae5f6c88,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16900904
16900906,COCO,NA,NA,PreservedSpecimen,b786321a-9466-4089-b159-1f2580499636,COCO-V-0007212,TEMP5345,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Scrophulariaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,L. Vierling,NA,142,1990-07-18,NA,1990,7,18,199,NA,18 July 1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Teller,NA,"Lush, flat alpine meadow near mountain stream at base of valley; 0.25 mi SW of Pikes Peak Devil's Playground",NA,0,NA,38.817918,-105.059726,WGS84,1500,T 14 R 69;,Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,reviewed - medium confidence,"Georeferenced SW of Pikes Peak Devil's Playground area, near Pikes Peak Highway; Georeferenced 1/26/2021",3719,NA,NA,NA,NA,12200',NA,NA,preprocessed,2018-07-11T00:00:00Z,TEMP5345,384,b786321a-9466-4089-b159-1f2580499636,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16900906
16900907,COCO,NA,NA,PreservedSpecimen,2361f33a-a1f0-4d84-87da-35d3478370e3,COCO-V-0007214,TEMP5346,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Scrophulariaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,S. Tassel,N. Walter,9197,1979-07-24,NA,1979,7,24,205,NA,24-Jul-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Teller,NA,Mueller Ranch; open gravel meadow near Willow Creek,NA,0,NA,38.83196,-105.175848,WGS84,800,T 14 R 70 S 13;,Michael Yost,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,reviewed - high confidence,"Georeferenced to Willow Creek (as identified by USGS Topo) located in T14S,R70W,S13 with uncertainty radius extending north to mouth of creek at Oil Creek.",2713,NA,NA,NA,NA,8900',NA,NA,preprocessed,2020-01-24T00:00:00Z,TEMP5346,384,2361f33a-a1f0-4d84-87da-35d3478370e3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16900907
16900908,COCO,NA,NA,PreservedSpecimen,4532dbc7-a58a-4681-9e4a-32bb38151693,COCO-V-0007213,TEMP5347,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Scrophulariaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,R. Trippel,NA,NA,1928-07-15,NA,1928,7,15,197,NA,15 July 1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Teller,NA,Near Rosemont; Cripple Creek Short Line,NA,0,NA,38.74221,-38.74221,WGS84,600,NA,Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,reviewed - high confidence,"Georeferenced to general vicinity of Rosemont, near Cheyenne Mountain; Georeferenced 12/9/2020",NA,NA,NA,NA,NA,NA,NA,NA,preprocessed,2018-07-11T00:00:00Z,TEMP5347,384,4532dbc7-a58a-4681-9e4a-32bb38151693,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16900908
16900909,COCO,NA,NA,PreservedSpecimen,463a691c-5dc0-4d4e-b52a-57c5beba0d78,COCO-V-0007215,TEMP5348,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Scrophulariaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,W. Penland,NA,NA,1924-07-13,NA,1924,7,13,195,NA,13 July 1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Teller,NA,East Fork; West Beaver Creek,NA,0,NA,38.768083,-105.101537,WGS84,1500,NA,Michael Yost,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,reviewed - high confidence,Georeferenced to midpoint of East Fork Beaver Creek between confluence with West Beaver Creek to the south and Victor Reservoir #2 to the north with uncertainty radius encompassing entire creek between those two points.,NA,NA,NA,NA,NA,NA,NA,NA,preprocessed,2020-01-24T00:00:00Z,TEMP5348,384,463a691c-5dc0-4d4e-b52a-57c5beba0d78,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16900909
16900910,COCO,NA,NA,PreservedSpecimen,81bc31fd-bb1c-47f1-8c8d-6153cc2fadcf,COCO-V-0007222,TEMP5349,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Scrophulariaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,S. Tassel,NA,CC 894,1979-07-16,NA,1979,7,16,197,NA,16 July 1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,El Paso,NA,"Grassy, E-facing subalpine area along Barr Trail; Pikes Peak",NA,0,NA,38.848525,-105.020962,WGS84,900,T 14 R 68 S 8;,Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,reviewed - high confidence,Georeferenced using TRS to determine locality; Georeferenced 12/8/2020,3322,NA,NA,NA,NA,10900',NA,NA,preprocessed,2018-07-11T00:00:00Z,TEMP5349,384,81bc31fd-bb1c-47f1-8c8d-6153cc2fadcf,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16900910
16900911,COCO,NA,NA,PreservedSpecimen,a7057263-cd19-42bf-801d-3e2a0f5aa3a5,COCO-V-0010676,TEMP5350,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Plantaginaceae|Penstemon,Plantae,Magnoliophyta,NA,Lamiales,Scrophulariaceae,Penstemon whippleanus,3242,A. Gray,Penstemon,NA,whippleanus,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,S. Tassel,NA,CC 878,1979-07-16,NA,1979,7,16,197,NA,16 July 1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,El Paso,NA,"Grassy, E-facing subalpine area along Barr Trail; Pikes Peak",NA,0,NA,38.848525,-105.020962,WGS84,900,T 14 R 68 S 8;,Alexander Henrie,SoRo; Biogeomancer Guide to Best Practices in Georeferencing,GEOLocate,reviewed - high confidence,Georeferenced using TRS to determine locality; Georeferenced 12/8/2020,3322,NA,NA,NA,NA,10900',NA,NA,preprocessed,2018-08-02T00:00:00Z,TEMP5350,384,a7057263-cd19-42bf-801d-3e2a0f5aa3a5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16900911
