PRISM Time Series Data
Locations: 42
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Monthly 1991-2020 Normals
Dataset: Norm91m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Apr-09
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
PEWH,-105.5770,39.9880,9895,August,2.33,41.4,54.8,68.2
PEWH,-105.5770,39.9880,9895,September,2.02,35.5,48.4,61.3
PEWH,-105.5770,39.9880,9895,October,2.00,27.1,37.9,48.8
PEWH,-105.5770,39.9880,9895,November,2.33,18.5,27.6,36.8
PEWH,-105.5770,39.9880,9895,December,2.39,11.6,20.3,29.0
PEWH,-105.5770,39.9880,9895,Annual,31.69,25.2,36.4,47.7

PEWH,-104.9994,38.8138,10381,January,0.76,9.2,20.2,31.2
PEWH,-104.9994,38.8138,10381,February,0.92,9.1,20.4,31.7
PEWH,-104.9994,38.8138,10381,March,1.88,14.0,26.1,38.2
PEWH,-104.9994,38.8138,10381,April,3.12,19.2,31.6,43.9
PEWH,-104.9994,38.8138,10381,May,2.87,27.9,40.2,52.6
PEWH,-104.9994,38.8138,10381,June,2.19,37.3,50.9,64.4
PEWH,-104.9994,38.8138,10381,July,4.22,42.3,55.6,68.8
PEWH,-104.9994,38.8138,10381,August,4.78,41.1,53.7,66.3
PEWH,-104.9994,38.8138,10381,September,2.35,35.1,47.7,60.3
PEWH,-104.9994,38.8138,10381,October,1.38,25.9,38.0,50.0
PEWH,-104.9994,38.8138,10381,November,0.81,17.1,27.9,38.7
PEWH,-104.9994,38.8138,10381,December,0.76,9.8,20.5,31.2
PEWH,-104.9994,38.8138,10381,Annual,26.05,24.0,36.0,48.1

PEWH,-108.0627,37.4004,9505,January,3.03,11.3,23.3,35.4
PEWH,-108.0627,37.4004,9505,February,2.91,12.2,24.6,37.1
PEWH,-108.0627,37.4004,9505,March,2.66,17.9,30.8,43.7
PEWH,-108.0627,37.4004,9505,April,2.29,23.7,36.3,48.8
PEWH,-108.0627,37.4004,9505,May,1.93,32.2,44.9,57.6
PEWH,-108.0627,37.4004,9505,June,0.89,41.0,55.0,69.0
PEWH,-108.0627,37.4004,9505,July,2.64,46.3,60.0,73.6
PEWH,-108.0627,37.4004,9505,August,2.93,45.2,58.2,71.3
PEWH,-108.0627,37.4004,9505,September,2.69,39.0,51.9,64.8
PEWH,-108.0627,37.4004,9505,October,2.36,29.5,41.8,54.0
PEWH,-108.0627,37.4004,9505,November,2.45,19.6,31.4,43.1
PEWH,-108.0627,37.4004,9505,December,2.86,11.7,23.3,34.8
PEWH,-108.0627,37.4004,9505,Annual,29.65,27.5,40.1,52.8

PEWH,-105.6319,38.0948,11473,January,2.68,6.7,16.3,25.9
PEWH,-105.6319,38.0948,11473,February,3.11,7.3,17.3,27.4
PEWH,-105.6319,38.0948,11473,March,4.36,12.0,23.5,35.0
PEWH,-105.6319,38.0948,11473,April,4.06,17.1,29.4,41.6
PEWH,-105.6319,38.0948,11473,May,3.35,25.4,37.8,50.2
PEWH,-105.6319,38.0948,11473,June,1.75,33.6,47.3,61.0
PEWH,-105.6319,38.0948,11473,July,4.14,38.7,52.4,66.1
PEWH,-105.6319,38.0948,11473,August,4.42,37.7,50.6,63.4
PEWH,-105.6319,38.0948,11473,September,3.00,32.5,44.7,56.9
PEWH,-105.6319,38.0948,11473,October,3.20,24.3,35.1,45.8
PEWH,-105.6319,38.0948,11473,November,2.72,14.7,24.2,33.7
PEWH,-105.6319,38.0948,11473,December,2.95,7.2,16.5,25.8
PEWH,-105.6319,38.0948,11473,Annual,39.75,21.4,32.9,44.4

PEWH,-105.1382,37.3175,10577,January,2.16,11.2,21.8,32.4
PEWH,-105.1382,37.3175,10577,February,2.50,12.1,22.9,33.8
PEWH,-105.1382,37.3175,10577,March,3.32,17.1,28.7,40.4
PEWH,-105.1382,37.3175,10577,April,3.56,22.0,33.9,45.8
PEWH,-105.1382,37.3175,10577,May,2.61,29.9,42.2,54.6
PEWH,-105.1382,37.3175,10577,June,1.27,38.4,52.2,66.0
PEWH,-105.1382,37.3175,10577,July,4.13,42.9,56.1,69.2
PEWH,-105.1382,37.3175,10577,August,3.50,42.1,54.6,67.0
PEWH,-105.1382,37.3175,10577,September,2.12,36.7,49.0,61.3
PEWH,-105.1382,37.3175,10577,October,2.05,28.1,39.6,51.1
PEWH,-105.1382,37.3175,10577,November,2.39,19.0,29.4,39.8
PEWH,-105.1382,37.3175,10577,December,2.52,11.7,21.9,32.1
PEWH,-105.1382,37.3175,10577,Annual,32.13,25.9,37.7,49.4

PEWH,-106.4726,41.3279,8743,January,2.96,8.1,18.2,28.2
PEWH,-106.4726,41.3279,8743,February,2.68,8.6,19.5,30.5
PEWH,-106.4726,41.3279,8743,March,2.87,14.7,26.6,38.5
PEWH,-106.4726,41.3279,8743,April,3.71,20.7,33.0,45.3
PEWH,-106.4726,41.3279,8743,May,3.51,28.8,42.1,55.4
PEWH,-106.4726,41.3279,8743,June,1.57,36.2,51.7,67.2
PEWH,-106.4726,41.3279,8743,July,1.24,42.9,59.0,75.1
PEWH,-106.4726,41.3279,8743,August,1.27,41.5,57.2,73.0
PEWH,-106.4726,41.3279,8743,September,1.88,34.9,49.5,64.0
PEWH,-106.4726,41.3279,8743,October,2.54,25.4,37.7,50.1
PEWH,-106.4726,41.3279,8743,November,2.60,16.1,26.4,36.7
PEWH,-106.4726,41.3279,8743,December,2.74,8.3,18.0,27.6
PEWH,-106.4726,41.3279,8743,Annual,29.56,23.8,36.6,49.3

PEWH,-106.2644,39.4887,11509,January,2.63,5.9,15.0,24.0
PEWH,-106.2644,39.4887,11509,February,2.51,6.5,16.3,26.0
PEWH,-106.2644,39.4887,11509,March,2.83,11.3,22.3,33.3
PEWH,-106.2644,39.4887,11509,April,3.48,17.0,28.4,39.9
PEWH,-106.2644,39.4887,11509,May,2.48,26.4,37.4,48.4
PEWH,-106.2644,39.4887,11509,June,1.26,35.4,47.4,59.4
PEWH,-106.2644,39.4887,11509,July,1.97,41.9,53.7,65.5
PEWH,-106.2644,39.4887,11509,August,2.19,40.8,51.9,62.9
PEWH,-106.2644,39.4887,11509,September,1.93,33.9,45.2,56.5
PEWH,-106.2644,39.4887,11509,October,1.93,23.9,34.3,44.7
PEWH,-106.2644,39.4887,11509,November,2.39,13.6,22.8,32.0
PEWH,-106.2644,39.4887,11509,December,2.34,6.5,15.1,23.8
PEWH,-106.2644,39.4887,11509,Annual,27.95,21.9,32.5,43.1

PEWH,-106.3100,41.3600,11142,January,5.93,3.4,12.2,21.0
PEWH,-106.3100,41.3600,11142,February,5.01,3.0,12.7,22.4
PEWH,-106.3100,41.3600,11142,March,5.08,8.2,19.1,29.9
PEWH,-106.3100,41.3600,11142,April,6.23,13.7,24.7,35.7
PEWH,-106.3100,41.3600,11142,May,5.14,22.4,34.0,45.5
PEWH,-106.3100,41.3600,11142,June,2.48,30.9,43.8,56.6
PEWH,-106.3100,41.3600,11142,July,1.76,38.1,51.5,64.8
PEWH,-106.3100,41.3600,11142,August,1.61,36.7,49.7,62.8
PEWH,-106.3100,41.3600,11142,September,2.52,30.3,42.2,54.1
PEWH,-106.3100,41.3600,11142,October,3.68,20.6,30.7,40.7
PEWH,-106.3100,41.3600,11142,November,4.93,10.5,19.5,28.5
PEWH,-106.3100,41.3600,11142,December,5.47,3.5,12.0,20.4
PEWH,-106.3100,41.3600,11142,Annual,49.85,18.4,29.3,40.2

PEWH,-106.3100,41.3600,11142,January,5.93,3.4,12.2,21.0
PEWH,-106.3100,41.3600,11142,February,5.01,3.0,12.7,22.4
PEWH,-106.3100,41.3600,11142,March,5.08,8.2,19.1,29.9
PEWH,-106.3100,41.3600,11142,April,6.23,13.7,24.7,35.7
PEWH,-106.3100,41.3600,11142,May,5.14,22.4,34.0,45.5
PEWH,-106.3100,41.3600,11142,June,2.48,30.9,43.8,56.6
PEWH,-106.3100,41.3600,11142,July,1.76,38.1,51.5,64.8
PEWH,-106.3100,41.3600,11142,August,1.61,36.7,49.7,62.8
PEWH,-106.3100,41.3600,11142,September,2.52,30.3,42.2,54.1
PEWH,-106.3100,41.3600,11142,October,3.68,20.6,30.7,40.7
PEWH,-106.3100,41.3600,11142,November,4.93,10.5,19.5,28.5
PEWH,-106.3100,41.3600,11142,December,5.47,3.5,12.0,20.4
PEWH,-106.3100,41.3600,11142,Annual,49.85,18.4,29.3,40.2

PEWH,-106.6200,40.4000,9508,January,5.26,5.7,16.8,27.9
PEWH,-106.6200,40.4000,9508,February,4.79,6.7,18.4,30.2
PEWH,-106.6200,40.4000,9508,March,4.11,12.5,25.4,38.3
PEWH,-106.6200,40.4000,9508,April,4.50,19.3,32.1,44.8
PEWH,-106.6200,40.4000,9508,May,3.31,27.8,40.9,54.1
PEWH,-106.6200,40.4000,9508,June,1.50,35.7,50.7,65.7
PEWH,-106.6200,40.4000,9508,July,1.42,41.9,57.3,72.6
PEWH,-106.6200,40.4000,9508,August,1.46,40.9,55.8,70.6
PEWH,-106.6200,40.4000,9508,September,2.11,34.4,48.6,62.9
PEWH,-106.6200,40.4000,9508,October,2.96,24.6,37.1,49.5
PEWH,-106.6200,40.4000,9508,November,4.03,13.9,25.2,36.5
PEWH,-106.6200,40.4000,9508,December,4.73,5.8,16.5,27.2
PEWH,-106.6200,40.4000,9508,Annual,40.17,22.4,35.4,48.4

PEWH,-106.0900,39.3800,11841,January,2.31,5.3,14.4,23.4
PEWH,-106.0900,39.3800,11841,February,2.49,6.5,15.9,25.2
PEWH,-106.0900,39.3800,11841,March,2.91,10.8,21.6,32.4
PEWH,-106.0900,39.3800,11841,April,3.66,16.6,27.8,39.0
PEWH,-106.0900,39.3800,11841,May,2.78,25.8,36.7,47.5
PEWH,-106.0900,39.3800,11841,June,1.14,34.7,46.6,58.5
PEWH,-106.0900,39.3800,11841,July,2.26,41.3,52.9,64.5
PEWH,-106.0900,39.3800,11841,August,2.36,40.1,50.9,61.7
PEWH,-106.0900,39.3800,11841,September,1.71,33.1,44.3,55.6
PEWH,-106.0900,39.3800,11841,October,2.10,23.7,33.8,43.9
PEWH,-106.0900,39.3800,11841,November,2.47,13.0,22.2,31.5
PEWH,-106.0900,39.3800,11841,December,2.31,6.0,14.6,23.2
PEWH,-106.0900,39.3800,11841,Annual,28.51,21.4,31.8,42.2

PEWH,-106.1800,39.1300,12037,January,2.78,4.0,13.9,23.8
PEWH,-106.1800,39.1300,12037,February,2.90,3.8,14.1,24.3
PEWH,-106.1800,39.1300,12037,March,3.45,8.4,20.0,31.7
PEWH,-106.1800,39.1300,12037,April,4.74,13.7,25.8,37.9
PEWH,-106.1800,39.1300,12037,May,3.15,22.6,34.8,46.9
PEWH,-106.1800,39.1300,12037,June,1.41,31.7,45.1,58.5
PEWH,-106.1800,39.1300,12037,July,2.77,38.0,50.9,63.9
PEWH,-106.1800,39.1300,12037,August,3.15,36.8,49.0,61.2
PEWH,-106.1800,39.1300,12037,September,2.23,30.2,42.5,54.9
PEWH,-106.1800,39.1300,12037,October,2.64,21.0,32.3,43.6
PEWH,-106.1800,39.1300,12037,November,2.73,11.6,21.5,31.4
PEWH,-106.1800,39.1300,12037,December,2.91,4.5,14.0,23.6
PEWH,-106.1800,39.1300,12037,Annual,34.86,18.9,30.3,41.8

PEWH,-108.0747,37.3884,9403,January,3.12,11.1,23.1,35.2
PEWH,-108.0747,37.3884,9403,February,2.97,12.1,24.6,37.1
PEWH,-108.0747,37.3884,9403,March,2.69,17.7,30.8,43.8
PEWH,-108.0747,37.3884,9403,April,2.33,23.6,36.4,49.2
PEWH,-108.0747,37.3884,9403,May,1.99,32.1,45.1,58.0
PEWH,-108.0747,37.3884,9403,June,0.90,40.7,55.1,69.5
PEWH,-108.0747,37.3884,9403,July,2.73,46.3,60.1,74.0
PEWH,-108.0747,37.3884,9403,August,3.06,45.1,58.4,71.7
PEWH,-108.0747,37.3884,9403,September,2.78,38.9,52.1,65.3
PEWH,-108.0747,37.3884,9403,October,2.46,29.4,41.9,54.4
PEWH,-108.0747,37.3884,9403,November,2.43,19.4,31.3,43.1
PEWH,-108.0747,37.3884,9403,December,2.91,11.5,23.0,34.6
PEWH,-108.0747,37.3884,9403,Annual,30.36,27.3,40.2,53.0

PEWH,-108.0066,37.4471,11598,January,4.93,8.2,18.9,29.5
PEWH,-108.0066,37.4471,11598,February,4.24,7.6,18.7,29.8
PEWH,-108.0066,37.4471,11598,March,3.89,12.1,23.7,35.3
PEWH,-108.0066,37.4471,11598,April,3.23,17.0,28.7,40.4
PEWH,-108.0066,37.4471,11598,May,2.80,25.9,37.3,48.6
PEWH,-108.0066,37.4471,11598,June,0.84,35.9,47.9,59.9
PEWH,-108.0066,37.4471,11598,July,3.64,41.1,52.7,64.2
PEWH,-108.0066,37.4471,11598,August,4.02,40.0,51.0,61.9
PEWH,-108.0066,37.4471,11598,September,3.56,34.1,45.0,55.9
PEWH,-108.0066,37.4471,11598,October,3.69,24.5,35.2,45.9
PEWH,-108.0066,37.4471,11598,November,3.43,15.6,25.9,36.2
PEWH,-108.0066,37.4471,11598,December,4.24,8.5,18.8,29.2
PEWH,-108.0066,37.4471,11598,Annual,42.51,22.5,33.6,44.7

PEWH,-106.5041,38.6786,12028,January,2.86,3.8,14.2,24.6
PEWH,-106.5041,38.6786,12028,February,3.23,3.7,14.6,25.4
PEWH,-106.5041,38.6786,12028,March,3.33,8.6,20.4,32.1
PEWH,-106.5041,38.6786,12028,April,3.79,13.7,25.5,37.4
PEWH,-106.5041,38.6786,12028,May,2.48,23.1,34.7,46.3
PEWH,-106.5041,38.6786,12028,June,1.01,32.1,45.3,58.4
PEWH,-106.5041,38.6786,12028,July,2.35,38.3,50.9,63.4
PEWH,-106.5041,38.6786,12028,August,2.66,36.7,48.9,61.1
PEWH,-106.5041,38.6786,12028,September,2.00,30.3,42.6,54.9
PEWH,-106.5041,38.6786,12028,October,2.38,21.0,32.3,43.7
PEWH,-106.5041,38.6786,12028,November,2.46,11.5,21.9,32.3
PEWH,-106.5041,38.6786,12028,December,2.76,4.3,14.5,24.7
PEWH,-106.5041,38.6786,12028,Annual,31.31,18.9,30.5,42.0

